building_id,mean,std,pct>18,pct<15
22784,11.9531,6.1608,22.05,67.89
2280,15.4277,7.0608,43.63,47.32
22804,12.3139,7.1713,27.55,65.36
2281,15.1209,7.5748,41.98,49.53
2282,13.9297,7.7417,36.35,56.73
22825,11.9495,6.9876,25.67,67.36
22838,14.6521,6.8827,38.46,51.67
2284,14.6448,7.8301,40.69,52.80
22844,15.1526,7.2639,40.93,52.16
2285,12.0173,6.2441,21.88,69.65
22855,15.7124,7.2808,44.58,47.83
2286,10.3515,5.9453,15.45,78.11
22866,14.9397,7.4150,40.73,52.51
2288,12.3498,6.4581,24.19,67.95
22886,15.0425,7.1354,40.15,52.38
2291,15.4350,6.1069,37.86,50.70
22922,14.5901,7.5463,39.44,54.15
22954,15.2707,6.4037,37.95,49.20
23,14.4278,7.1692,37.79,53.59
2300,11.7300,6.5301,22.16,71.20
2301,11.8118,6.5107,22.31,70.93
2303,10.6060,6.4112,18.57,75.27
2307,11.7423,6.4999,21.98,71.39
23079,14.4014,6.6656,35.05,54.36
23080,14.8951,6.6841,38.09,51.27
23087,13.8015,6.9514,34.30,56.21
2309,13.2182,6.1102,25.24,64.25
23091,11.5301,6.0557,19.13,72.17
23093,12.5475,6.6557,25.56,64.87
23099,13.9623,6.5937,32.54,56.77
2312,12.1121,6.2936,22.21,70.64
2314,11.9786,6.3564,21.32,71.52
23147,13.3875,6.2382,27.76,61.49
23150,13.1217,6.6537,27.52,61.41
23156,14.1005,6.8960,36.07,53.83
23181,13.1691,6.3418,27.40,62.24
23186,12.6866,6.6728,26.41,62.84
23193,14.2818,7.1493,37.55,52.55
2320,12.9538,5.9956,23.00,68.24
23203,11.3866,7.0383,24.48,69.70
2321,13.1935,6.1451,26.11,62.74
23213,12.9781,7.2214,30.59,62.41
23229,12.3146,7.3869,28.45,65.05
2323,11.3783,6.4408,20.56,72.96
23246,12.4308,7.3993,29.14,64.62
2326,13.3980,6.1456,26.07,63.28
23269,13.0832,7.1640,30.62,62.02
2327,16.9044,6.3372,50.85,37.84
23278,15.0858,7.1379,39.94,51.03
2330,16.5101,7.0773,49.70,41.57
23317,14.2634,6.4952,31.64,57.70
23341,14.2635,6.4928,31.42,57.66
23344,12.6424,5.9596,22.50,64.08
23383,12.6944,6.1961,25.50,62.48
23384,13.5548,6.3894,31.00,57.33
23395,15.1886,6.7268,41.11,48.64
23399,16.7038,6.7158,50.79,39.68
23409,16.9895,6.8489,50.90,39.46
23417,13.2915,6.3770,27.55,61.23
2342,19.2636,5.9357,68.27,23.66
2343,16.9620,6.9520,51.39,39.70
23435,14.5675,6.6307,35.66,53.81
23444,14.8785,6.7498,39.82,50.44
23448,12.9338,6.9116,29.06,61.81
23451,11.1146,6.2193,18.56,74.13
23461,10.6801,6.0038,15.66,74.93
23516,14.1463,6.8703,34.61,55.35
23517,13.9758,6.8593,34.01,55.93
23520,15.5871,6.9649,42.49,47.89
23522,16.5444,7.2061,49.63,41.81
23534,15.5656,6.9642,42.37,48.00
23536,16.5366,7.2050,49.60,41.89
23553,14.0646,6.7670,33.91,55.56
23556,13.9120,6.8653,33.87,55.94
23562,12.3913,6.8556,26.14,65.59
23566,11.8341,6.7532,23.67,68.93
23573,16.5178,7.1332,51.58,40.31
23585,17.2002,7.3287,54.78,37.63
23588,14.9105,6.3041,34.80,52.40
2359,16.8001,6.9637,49.63,41.57
23592,12.4833,6.9004,26.15,66.31
23593,15.0935,7.2063,41.66,48.97
23594,16.1842,6.9055,46.83,43.58
2361,14.9394,7.5260,42.04,50.59
2362,13.9942,6.9690,33.93,56.71
2363,14.7988,7.1923,39.82,50.93
2364,15.5512,7.1206,43.72,46.77
2365,14.7746,6.9533,38.79,51.57
2366,15.1115,7.3014,41.54,49.48
23674,14.2407,7.0557,35.32,54.64
23676,14.5044,7.3897,38.47,53.76
2368,15.3880,7.3369,43.51,47.63
2369,12.1283,6.9831,25.37,67.75
2371,14.1920,6.7354,34.72,55.20
23711,10.4068,6.6584,18.77,75.55
23712,10.2813,6.6746,18.53,75.97
23713,14.7751,7.3230,39.77,52.66
23714,14.0996,7.1406,36.71,55.31
23716,14.5469,7.2255,39.54,52.65
23717,14.4076,7.2688,37.51,54.62
23718,13.6294,7.6816,35.59,58.53
23720,13.1481,7.2430,31.39,61.00
2376,15.4863,6.5415,42.76,46.24
23768,16.5134,7.0272,48.94,42.16
23769,17.3414,6.9616,54.53,37.06
2377,13.3266,7.0746,31.93,59.91
23770,17.3029,6.9712,54.30,37.33
23797,14.9579,7.7679,42.35,51.16
23799,12.4590,7.0482,28.05,64.72
2381,11.3940,6.3519,20.21,71.82
2382,10.6735,6.0141,16.57,76.46
2383,10.7597,6.1560,17.56,75.62
2384,10.7813,6.1364,17.49,75.44
2385,11.4226,6.3686,20.35,71.36
2386,10.7556,6.1934,17.74,75.72
23865,12.6471,6.5829,26.63,64.94
2387,10.7774,6.1784,17.67,75.58
23871,14.7694,6.6583,37.50,51.97
2388,10.5974,5.9963,16.04,76.88
23887,12.7830,6.5508,26.92,64.49
2389,18.1556,6.7230,58.91,32.93
23901,12.6747,6.5780,26.69,64.85
2398,17.0181,6.3040,52.85,36.02
2401,19.0446,6.7625,66.32,27.42
24031,12.9182,6.5580,27.17,64.03
24033,12.4329,6.5391,25.23,66.64
2404,17.1546,6.2933,53.95,34.67
24042,12.3007,6.8068,25.40,67.40
24062,15.8748,7.0820,44.84,46.31
24083,17.1416,6.9628,52.93,38.22
24097,15.4698,6.9779,42.80,47.86
2410,18.9263,6.3758,65.30,27.09
24114,15.5245,6.9903,43.34,47.46
24131,17.2756,6.9038,54.17,36.93
24140,16.1281,6.9838,45.60,44.91
24143,16.0624,7.0294,45.38,45.08
24145,16.1541,6.9856,45.65,44.85
24153,15.0023,6.8384,39.06,50.36
24154,14.8893,6.8030,38.20,51.52
24155,14.8433,6.8195,38.00,51.77
2416,16.8104,6.8254,51.20,39.60
24173,15.0189,6.7734,38.74,50.40
24175,14.9270,6.8064,38.37,51.11
24177,15.5781,6.6855,41.85,47.00
2419,17.6744,6.6767,55.28,36.07
24199,15.0951,6.8629,40.18,50.11
24202,14.7397,6.7399,37.52,52.64
24204,15.2557,6.7525,40.79,49.22
24206,10.6334,6.0206,16.35,77.44
2422,16.6034,6.5890,49.75,39.96
24227,17.7484,6.6650,57.65,33.63
24240,15.0200,7.2290,40.03,51.69
24242,15.5849,7.1322,43.15,48.00
2425,16.3661,6.1882,47.34,40.70
24263,13.5239,8.1430,37.64,56.62
24264,13.7283,8.0144,37.81,56.40
2428,18.2654,6.8326,61.86,30.99
24288,11.2188,6.5332,21.40,71.25
24292,11.2465,6.5400,21.58,71.02
24301,14.8971,7.0790,39.89,50.22
24303,14.4075,6.7647,36.52,52.86
24313,15.4475,6.7186,42.12,47.52
24332,14.6642,6.9687,36.90,53.84
24334,13.4990,7.0407,31.24,60.40
24336,13.8331,7.0888,33.33,58.05
2434,15.1817,6.8866,41.29,48.57
24352,16.3915,6.9793,48.72,42.15
24363,16.0447,6.8460,47.27,42.63
24364,16.2622,7.0552,48.38,42.10
24365,12.4896,6.0899,22.59,67.63
24369,11.5878,6.8030,23.96,67.88
2437,18.0541,6.2114,59.32,30.16
24386,12.3551,7.1965,27.22,66.64
24395,14.1526,5.9058,30.25,55.92
2440,16.7362,6.7152,51.43,38.33
24413,14.6356,6.3505,35.44,53.53
2443,15.2109,6.6223,38.77,49.48
24452,16.3426,6.4932,46.95,41.46
2446,13.3011,6.6889,30.61,59.90
24466,16.0201,6.3200,44.03,44.15
24468,17.0461,6.2395,52.57,36.09
2447,11.1655,7.1367,24.34,69.97
24471,16.8486,6.0270,48.05,39.72
24472,18.0162,6.3905,58.27,31.35
24476,17.9942,6.4181,58.15,31.51
2448,13.6448,6.6863,31.93,57.34
2450,14.6785,6.4938,36.65,52.13
24501,19.1011,6.7436,65.37,27.75
24503,19.1001,6.7491,65.37,27.77
24504,18.3065,6.7139,61.03,30.95
24505,17.1829,6.6610,53.22,36.49
2451,14.7589,6.5281,35.79,52.06
24511,15.4826,6.9617,43.01,47.64
24514,14.1434,6.8647,34.88,55.91
2453,14.8370,6.4952,36.19,51.99
2454,15.1154,6.6790,38.79,49.74
24542,15.5758,6.8850,43.09,46.90
24549,16.5996,6.4884,49.31,39.81
2455,15.3497,6.5052,40.50,48.14
2456,15.1677,6.7127,39.02,49.61
24561,16.2225,6.9046,47.55,42.43
24564,17.7881,5.9693,57.60,30.92
2457,14.9650,6.5213,37.77,51.11
2459,14.7454,6.5413,35.77,51.92
2460,14.5549,6.9907,37.08,54.15
2461,12.5323,7.3101,30.10,62.29
2462,14.8966,6.9380,38.79,52.27
2463,15.2364,6.7510,39.60,49.28
24635,18.1583,6.7658,59.93,31.93
2464,15.3674,6.6976,40.11,48.53
2465,15.1115,6.7576,39.00,49.95
24654,12.4862,6.8748,27.02,64.33
2466,15.5011,6.3432,41.30,46.77
24679,13.9804,6.1614,29.08,57.82
2469,12.9044,7.1648,28.92,63.16
24694,14.0602,6.8142,33.72,56.77
24696,17.8600,6.2445,55.23,34.36
2470,10.2611,5.9270,15.21,78.54
2471,12.2654,6.3358,23.38,68.09
2474,12.7623,6.7859,27.14,64.28
2475,11.0617,6.4111,19.68,73.70
2476,12.9094,7.0790,29.43,63.17
24770,14.3393,7.1521,37.35,53.99
2479,11.9201,6.7356,23.50,69.14
24794,14.7678,7.1497,39.77,51.03
2480,10.4511,6.2883,17.55,76.15
2481,11.3982,6.3810,20.75,71.84
24812,12.4139,7.1832,28.23,65.13
24836,15.5984,7.4335,45.05,46.97
2484,12.3475,6.9370,26.07,66.05
2485,11.2878,6.5650,21.30,71.45
2486,16.1648,6.4219,44.64,44.19
24868,7.2574,5.0650,8.11,89.77
24869,8.2265,5.6173,10.29,85.36
2489,12.5997,6.6111,25.61,65.34
24890,15.1323,7.2796,41.81,49.90
24893,16.6881,6.6357,50.54,39.52
2490,11.1827,6.5115,20.30,73.12
2491,13.0640,6.0325,25.30,64.95
24919,14.9066,6.8659,38.76,51.55
24921,17.3578,7.0095,53.31,37.93
24927,18.4643,6.8738,60.92,31.35
2494,11.9173,6.7501,23.11,69.04
2495,11.0355,6.2564,18.88,74.00
2496,11.2196,6.5784,21.18,71.64
24966,17.4690,6.8067,55.56,35.61
24992,13.0396,6.8598,29.11,60.58
25,17.0040,6.7810,51.78,38.65
25000,14.0458,6.6820,33.46,57.08
2501,10.7814,6.7900,20.68,73.26
25010,10.8579,6.6637,20.75,72.68
25039,11.2396,6.7640,22.48,70.57
25048,12.9357,6.4791,26.79,64.64
2506,12.9252,6.6738,27.18,63.65
25070,13.5670,7.3427,33.80,58.77
25071,14.1084,7.3132,36.49,54.61
25095,13.7767,7.1463,34.35,55.62
25103,16.3767,6.7285,47.12,41.64
25104,13.4150,6.9956,32.06,58.67
25105,10.8627,6.3175,18.99,74.75
2511,18.1449,6.2496,59.44,30.11
25168,12.2515,6.2397,22.55,68.15
25184,11.2968,6.5354,21.69,70.74
25194,12.3044,7.0555,27.41,65.11
25208,10.3342,6.4657,17.86,74.83
25218,11.1329,6.4656,20.76,71.99
2522,13.4476,6.9871,32.70,58.98
25232,13.3319,6.0825,27.70,58.79
25233,13.3837,5.9649,27.29,59.37
25274,13.2826,6.0605,27.14,59.14
25276,13.4642,6.3831,29.62,59.68
25293,13.9150,6.6043,32.50,57.01
25296,13.3087,6.3603,28.58,60.96
25307,7.1142,4.4267,5.65,91.48
25320,7.1648,4.4456,5.75,91.39
25332,14.7792,7.1679,38.64,51.56
25344,15.2545,7.2958,40.79,50.28
25354,13.8408,7.1456,34.07,57.62
25367,16.2117,7.1749,46.77,44.23
25377,13.8144,7.1233,33.87,57.80
25378,17.7728,6.6357,58.35,32.78
2538,16.2665,6.6392,46.21,43.22
25383,16.7441,6.5246,48.69,40.84
2539,16.4670,6.8460,47.73,42.50
25395,17.7565,6.6422,58.21,32.92
25399,16.3604,6.7679,48.07,42.43
2540,15.0565,6.5388,36.29,50.49
2542,17.0613,7.2726,53.45,38.25
2543,16.0037,6.7058,46.32,43.00
25436,14.4662,7.2933,38.93,52.48
25438,17.2980,6.6970,53.60,36.32
2544,15.2032,6.6915,39.28,49.44
2545,14.0596,7.3973,37.05,54.80
25453,15.4290,7.1000,42.05,48.10
25458,15.0025,6.9766,39.93,50.71
2546,16.6373,6.9853,50.58,40.61
2547,16.8179,7.0172,51.73,39.69
25473,14.0085,6.8483,34.19,56.18
25475,13.6986,6.0064,27.61,56.82
25478,16.2059,6.7443,46.67,43.67
2548,15.2644,7.0564,41.55,47.94
25485,13.8462,6.4571,30.81,58.75
25487,14.5932,6.7489,36.58,53.05
25494,15.9200,6.4318,43.03,43.33
2550,11.4835,6.8364,23.50,69.75
25538,17.1954,6.4834,53.58,36.07
25585,15.3752,7.0397,41.59,49.08
25604,12.3425,6.2620,23.45,67.31
25605,15.9263,7.6321,45.29,47.89
25607,14.7301,6.9161,38.01,51.50
25672,12.4149,6.4283,23.77,66.88
25673,12.7108,6.5316,26.13,64.64
25676,13.0486,6.5344,27.15,61.42
25677,13.4100,6.4885,28.68,58.48
2568,10.5177,6.1164,17.24,75.76
2571,8.9365,5.8538,12.42,82.95
25711,11.1147,6.5841,20.43,72.42
25715,12.6224,6.5329,25.60,65.32
25734,14.2020,6.9022,34.70,55.87
25735,12.7414,6.5141,26.00,64.61
25739,13.8283,6.8390,33.00,57.91
2574,18.0308,6.2869,58.69,29.96
25740,13.7989,6.8520,32.93,58.02
25741,13.6906,6.8140,32.08,58.59
25749,13.8024,6.8669,33.03,57.92
25752,13.8186,6.8292,32.89,58.00
25754,13.8159,6.8437,32.97,57.93
25755,13.8587,6.7573,32.73,57.61
25769,13.5386,6.7317,31.27,59.52
25771,13.7873,6.8540,32.89,58.04
25773,13.7896,6.8628,32.96,58.02
25775,13.6905,6.8054,32.05,58.61
25801,13.8361,6.8455,33.10,57.80
25803,13.8321,6.8350,33.00,57.89
25806,13.8434,6.8056,32.90,57.84
25809,13.7272,6.7731,32.02,58.61
25812,17.7416,6.6066,55.07,35.44
25826,15.7362,7.6214,46.44,44.95
25838,16.5101,6.7754,50.52,39.68
25839,15.8440,6.6452,44.08,45.07
25859,16.4906,6.7171,48.69,41.17
25887,14.3870,7.7066,38.97,53.86
25891,17.0026,7.2296,52.24,39.92
25897,15.4655,7.2524,42.79,48.99
25898,12.9928,6.7005,28.21,63.20
25902,16.7269,6.5454,49.98,39.05
25903,10.9694,6.0508,16.61,78.29
25904,16.2841,7.1847,47.45,44.36
25908,12.5324,6.6768,26.92,64.76
25913,9.9425,6.2785,16.44,77.69
25918,16.5803,6.8223,48.56,41.58
25919,16.4502,7.5285,50.80,42.25
2592,12.9164,6.5750,27.41,63.15
25922,11.6612,6.8082,23.51,69.17
2593,14.3178,7.4391,38.58,54.03
25945,16.9773,6.7459,51.75,38.51
25947,16.9621,6.7496,51.64,38.65
2595,20.3843,5.5696,73.71,17.60
25959,16.9782,6.7406,51.73,38.50
25961,15.6521,6.6482,43.11,46.17
2597,12.0033,6.1596,21.82,69.64
25997,14.5295,7.0786,37.16,54.06
26,19.6177,5.8571,68.56,22.56
26002,14.5463,6.7651,37.39,53.13
26024,16.6570,6.8925,49.80,41.25
26026,16.6273,6.5028,48.63,39.91
26028,12.6999,7.7078,31.26,63.21
26042,17.3308,6.8526,53.86,37.34
26045,12.8310,6.9864,28.30,62.93
26047,12.7916,7.3618,30.62,61.95
26048,12.7098,6.9034,27.16,63.76
26049,12.6788,7.2416,29.45,62.87
26050,14.6382,6.7375,36.92,53.21
26062,14.9448,7.2960,41.00,49.68
26065,14.9714,7.0491,40.01,50.25
26069,14.9298,7.0400,39.71,50.65
26074,15.2266,7.1624,41.57,49.08
26079,13.7333,7.3005,34.61,58.51
26089,12.7073,6.2667,23.56,67.45
26092,12.3455,6.3875,22.87,68.65
26118,13.9697,7.2162,34.24,57.30
26154,13.7549,6.8572,32.31,59.12
26157,14.3993,6.8198,36.51,54.63
26166,14.3857,6.9896,36.56,55.23
26168,14.1787,7.1712,36.52,55.37
26170,15.4086,6.3549,40.99,45.80
26175,12.5198,6.9969,27.04,64.72
26184,12.5813,6.3295,26.59,62.53
26198,15.4753,6.3488,41.67,45.36
26209,13.9935,7.2912,36.42,55.89
26283,11.9640,6.6402,23.73,68.75
26465,10.2064,6.3998,17.59,76.94
26471,10.2554,6.4595,18.50,75.88
265,13.6721,7.1053,33.93,57.84
26503,10.1935,6.3816,17.47,77.14
26505,7.9197,5.0305,8.44,87.93
26521,15.4053,6.9964,42.91,47.49
2658,15.2836,7.2894,42.37,48.83
26593,15.1342,6.9513,41.16,48.64
266,15.0852,6.8276,40.09,50.26
26600,15.5911,6.7382,42.79,46.52
26601,15.9592,7.0503,45.78,44.32
2663,13.6206,7.0769,32.42,59.49
26636,13.2165,6.9567,30.76,60.06
26637,15.6709,6.4189,42.50,45.97
2665,13.0171,6.5532,28.38,61.85
26653,13.7737,7.2185,35.50,55.37
26668,16.1054,6.5010,46.15,42.31
2668,12.3934,6.5921,25.39,64.80
26693,15.2030,6.9837,41.73,47.99
267,15.2226,6.8465,40.55,49.84
2670,13.5842,7.2189,33.25,59.16
2671,17.0517,6.6207,50.84,38.08
26718,14.3202,6.8695,36.58,53.75
26721,15.0181,6.5694,37.65,50.31
26740,13.1522,7.3232,32.26,60.08
26741,14.3387,6.8743,36.69,53.66
2676,15.4178,7.4114,43.00,48.65
26768,10.5598,6.7014,20.24,73.77
2677,15.5350,7.1579,43.04,47.84
26770,10.1742,6.1946,16.61,77.62
2678,17.7462,6.6827,55.62,33.95
26790,13.3436,7.3790,32.62,60.28
26793,12.7500,7.2428,29.09,64.24
26798,12.6596,7.1894,28.46,64.85
268,14.1875,7.0272,36.10,54.94
26800,12.8521,7.0286,28.88,63.38
26837,16.5646,7.2643,51.08,40.63
26838,16.4844,6.9176,48.71,41.98
2684,15.6845,6.8854,44.05,45.86
26844,15.4983,7.0744,42.09,48.46
26846,15.6192,7.1542,42.85,47.96
26848,15.6792,7.0206,42.84,47.26
26849,15.6273,7.1553,42.91,47.84
2685,15.0667,6.9834,40.82,49.52
26857,15.2394,7.0542,41.01,49.34
26858,15.7233,7.0265,43.69,46.59
26870,15.7068,7.0966,44.13,46.75
26873,15.7078,7.0407,43.65,46.58
26880,16.5713,7.2535,51.04,40.68
26882,16.5167,6.8955,48.80,41.82
26892,15.5721,7.1379,42.53,48.33
26907,16.7090,6.8427,49.92,40.49
26908,16.4922,6.9214,48.81,41.91
26939,14.0730,7.2808,36.17,55.81
2695,15.0038,6.9621,40.41,50.06
26974,16.8205,7.0501,50.97,40.28
26976,15.4705,7.4849,44.25,47.44
26997,14.2532,7.5758,38.10,54.19
27,14.9978,6.7843,38.54,51.08
27001,15.4285,6.6669,40.64,48.53
27003,15.3382,7.0692,40.39,50.32
27017,16.4068,7.3609,48.59,43.30
2702,14.6351,7.2451,38.27,53.14
27022,16.8225,7.0403,50.99,40.23
27025,15.5011,7.4553,44.35,47.37
27031,16.9255,6.2537,50.44,36.75
27033,15.6121,7.5154,46.06,46.50
2705,14.0868,7.5381,37.49,54.35
27054,17.5233,6.8204,54.84,35.61
27055,17.0735,6.8502,51.22,38.87
27057,17.5381,6.8185,54.93,35.59
27061,13.7816,6.9934,34.15,57.27
27079,17.3771,6.3724,54.92,34.60
27080,15.4690,7.1036,43.43,47.73
27083,15.6075,7.1306,44.24,47.26
27086,17.7337,6.8324,56.73,34.63
27094,12.9987,6.5832,27.00,64.72
27096,13.9291,6.6122,31.93,57.56
27104,13.2112,6.6379,28.04,63.28
27110,14.0057,6.6560,32.92,56.79
2712,10.3759,5.7899,14.70,77.99
27128,15.0974,6.9520,40.15,50.45
2713,12.6524,7.2328,30.61,62.18
27130,14.1395,6.8360,34.22,56.36
2734,11.6840,6.4738,21.64,71.65
2739,15.3341,7.3753,42.81,49.74
2740,17.0690,7.0756,53.41,38.45
2742,13.8193,6.8455,32.88,58.50
2743,14.6691,7.0141,36.51,54.49
2745,17.9832,6.9177,58.60,33.71
2747,12.7970,6.2345,26.26,63.25
2750,12.9023,6.1987,26.38,62.98
2751,13.1560,6.2637,27.91,61.38
2753,13.4794,6.7325,31.03,58.54
2754,15.2086,6.9933,40.05,51.86
2755,13.9965,7.1617,35.11,56.80
2758,11.8623,6.3087,22.46,66.43
27594,14.8762,6.8332,38.09,51.41
27633,13.2638,7.2862,32.61,59.47
27635,11.9308,6.8196,24.74,67.77
27680,13.4778,6.5733,31.52,58.98
27740,14.0749,6.8336,33.31,57.46
2797,14.1317,7.0584,35.66,56.15
2801,18.4300,6.7627,61.25,31.14
2802,18.5334,6.7671,61.86,30.65
2807,17.0161,7.2711,53.06,39.25
28082,14.1396,6.9185,34.27,56.16
28087,12.0670,7.0560,26.54,66.38
28089,14.0354,7.4767,36.14,56.14
28107,11.6867,6.9873,24.29,69.16
28109,14.0798,7.4384,36.16,56.08
2811,19.9243,5.8611,71.56,21.12
28140,14.7800,6.9770,38.08,52.35
2815,18.8184,6.2250,63.47,27.18
2819,18.7332,6.7661,63.34,29.47
2820,18.6869,6.6979,62.94,29.59
2821,19.7720,6.1560,69.06,23.02
28216,13.1983,7.7506,34.26,59.62
2822,17.7869,6.4696,57.85,32.92
28220,14.5764,6.9396,36.86,52.87
2834,13.5525,5.8157,24.02,63.10
2835,13.2113,6.8727,30.01,60.53
2838,13.4964,7.4732,33.81,58.52
2839,14.9752,7.0898,39.62,50.76
28393,15.8941,7.0766,45.27,45.43
28412,16.8039,7.1022,50.89,40.04
28422,16.8417,7.1048,50.51,40.14
2844,15.3169,6.5529,41.46,46.55
28443,12.4899,7.0879,28.59,63.78
28450,10.6129,6.5756,19.47,74.06
2846,15.7967,7.0983,45.93,45.63
28461,14.7709,7.1694,39.28,51.53
28484,14.6908,7.1857,38.92,51.95
28494,16.5271,7.1844,48.88,42.16
28507,14.6951,7.1884,38.95,51.94
28530,12.4810,7.0543,28.50,63.80
28534,10.6174,6.5706,19.46,74.05
28553,12.3387,6.9711,27.43,64.77
28554,10.6236,6.5718,19.48,74.02
28577,15.4154,6.8997,41.89,48.17
28611,16.9966,7.2230,52.77,39.52
28612,17.0550,7.1649,52.88,39.41
28624,16.8732,6.6097,47.26,40.47
28631,17.3252,6.5205,50.22,37.75
28639,16.9281,6.5588,47.31,40.38
28642,17.2835,6.5346,49.89,37.99
2865,17.4550,6.6317,54.48,35.85
28660,17.1752,7.0842,53.09,38.98
28662,16.9665,7.3065,52.94,39.36
28669,17.1792,7.0821,53.12,38.95
2867,14.9065,6.9545,38.84,51.92
28672,17.2314,7.0529,53.33,38.77
2868,13.5924,6.3438,30.11,57.72
28685,17.2094,6.5713,49.63,38.25
28688,17.1885,6.6072,49.64,38.36
28701,16.9287,7.3017,52.75,39.53
28704,16.9597,7.2556,52.76,39.53
28719,16.7730,7.2791,51.69,40.39
28722,14.8434,7.2456,40.05,51.28
28731,17.1363,7.0088,52.51,39.23
28739,17.0916,7.1979,54.11,38.01
28749,17.0555,6.6167,48.88,40.64
28751,17.0385,6.6312,48.79,40.82
28764,16.9938,7.1828,52.61,39.04
28768,16.8507,7.2259,51.89,40.20
2877,16.1025,6.8245,45.44,44.72
2878,16.0466,6.8147,45.16,44.81
2879,16.1109,6.8150,45.52,44.53
28802,16.9458,7.2980,52.80,39.56
28804,16.9463,7.3065,52.86,39.48
28814,17.2200,7.0535,53.21,38.84
28817,17.2081,7.0380,53.11,38.93
28820,14.4763,7.1328,37.09,52.73
28822,14.4792,7.1803,37.55,52.43
28847,12.2988,6.3712,23.53,66.78
28853,13.6121,7.5042,34.34,58.07
28867,12.1744,6.5687,24.90,67.00
28873,12.5897,6.5672,26.45,63.95
28884,13.8380,7.2062,34.66,56.51
28892,13.6565,7.2150,33.13,58.41
28910,14.2320,7.4443,37.23,54.72
28911,14.0629,7.5095,36.32,55.49
2892,15.9548,6.7528,45.25,44.59
2893,16.2177,6.8184,46.31,43.91
28935,14.8500,7.2647,40.16,50.35
28937,15.0166,7.2182,41.11,49.51
2894,18.8263,5.7965,61.82,25.42
28949,15.7810,7.0541,45.65,44.72
28953,14.5697,6.9476,38.05,52.03
28955,16.8399,6.4418,49.41,38.24
2896,16.0166,6.9368,46.03,44.58
28975,14.6517,7.0352,38.81,51.64
28978,15.7391,7.2032,45.23,45.68
2898,15.7629,6.8347,44.82,45.51
28987,15.5895,7.2194,45.32,46.16
2900,19.3283,5.9841,66.90,23.90
29010,15.3759,7.4220,43.48,47.87
29013,17.1417,6.9988,53.49,37.57
29034,16.9570,7.1319,53.21,38.19
29045,14.7866,6.9786,39.10,51.13
2905,18.7783,5.9243,63.88,25.88
29068,12.9631,5.9947,24.63,62.50
29073,14.9042,6.3315,38.12,48.37
29076,14.0312,6.7396,35.82,53.92
29084,14.4247,6.5179,36.71,50.39
29086,14.4145,6.4391,35.63,50.87
29090,12.6776,6.6811,28.48,62.27
29105,14.2214,6.7670,36.65,51.72
29107,15.0611,6.0663,37.68,47.37
29109,15.3674,5.9889,39.41,44.96
2911,15.7420,6.7468,44.07,46.09
29120,14.9838,6.1887,37.80,47.36
29123,14.1284,6.7207,35.66,52.05
29126,15.0722,6.0998,38.29,46.93
29132,12.2447,6.8539,27.69,63.37
29135,16.0841,5.9505,43.95,40.19
29137,15.3906,6.2936,40.68,44.25
2914,11.3130,6.2064,19.39,72.81
29156,14.9476,6.4967,39.17,47.50
29158,13.1573,6.1055,26.71,61.13
29159,15.1305,6.4830,40.37,46.44
2916,14.4576,6.8092,35.02,56.32
29179,13.2450,6.0405,27.54,58.92
29182,13.7813,6.4427,32.00,55.32
29184,14.9772,6.6671,40.39,47.02
29192,15.8683,6.9311,46.03,43.63
29196,12.7238,6.6037,27.84,62.16
29206,15.2514,6.3955,40.30,45.16
29211,13.2994,6.2830,27.11,60.88
29216,12.3460,6.2171,22.26,66.05
29219,13.5191,6.3976,28.84,59.24
2923,13.0744,6.5179,27.51,61.32
29230,14.3499,6.6380,36.30,51.78
29231,14.4832,6.5449,36.56,51.38
29235,14.5415,6.5657,37.68,49.62
29254,15.0943,6.4006,39.53,46.73
29255,13.1186,6.0726,26.19,61.74
29257,15.3875,6.5649,41.96,45.47
29262,8.1504,4.9908,8.15,87.67
29270,7.6637,4.8853,7.62,88.98
29284,8.0727,5.0913,8.43,87.30
29291,15.5927,6.9573,42.96,47.58
29292,15.5503,7.1416,44.03,47.22
29300,7.3777,4.6011,6.53,90.53
29311,14.4096,7.0510,38.32,52.48
29314,12.9263,7.1502,29.87,62.74
29321,8.0599,5.0934,8.45,87.25
29336,15.7322,6.8262,45.67,43.84
29338,15.2213,7.1419,41.01,49.46
29341,16.2477,7.0099,47.85,43.29
29342,15.4810,7.0195,42.55,48.18
29355,14.0893,7.5723,37.36,55.16
29356,16.0363,7.0204,47.94,43.45
29378,13.7899,7.3670,34.81,57.79
29380,14.7580,6.8977,38.61,51.74
29387,7.8726,5.0101,7.95,87.74
29399,7.9835,5.0000,8.04,87.82
29421,7.3696,4.6415,6.64,90.44
29424,13.1713,7.3562,31.58,61.17
29425,14.3035,7.4102,38.05,54.46
29426,15.0245,7.4553,42.01,50.26
29443,12.3842,6.4060,23.83,65.48
29444,12.2617,6.9779,26.86,64.37
29445,15.3200,7.0160,42.51,47.83
29449,14.4403,7.4967,38.92,53.28
29452,16.5632,7.1473,49.80,41.48
29458,17.1548,6.6148,52.54,37.09
29463,16.2715,7.5914,49.50,43.27
29469,16.6021,7.3499,51.24,40.97
29471,13.2683,6.8950,30.65,58.19
29474,15.9662,6.9699,46.17,43.84
29476,16.5316,7.3144,50.63,41.19
29478,17.3489,7.2380,56.12,36.13
29507,12.3234,6.8010,26.21,65.58
29508,12.7324,7.3117,29.28,63.95
